INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (78086798, 33930659, 509089, 'Pending', '2023-07-22 23:56:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (31387339, 81805349, 300606, 'In Progress', '2023-08-07 04:26:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (56699697, 97048189, 347793, 'Pending', '2024-01-22 16:50:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (32753499, 76270397, 670719, 'In Progress', '2024-01-09 06:53:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (32296753, 81995373, 133689, 'Cancelled', '2023-10-16 11:45:05.001091', '2023-10-16 11:55:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (17298828, 86696628, 685930, 'Cancelled', '2024-06-03 16:37:05.001091', '2024-06-03 16:47:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (33662728, 58610350, 463145, 'Cancelled', '2023-07-21 17:01:05.001091', '2023-07-21 17:11:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (71901961, 25876249, 538141, 'Completed', '2024-02-08 22:41:05.001091', '2024-02-08 23:31:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (69367285, 74470350, 615126, 'In Progress', '2024-02-04 20:22:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (93072403, 97465796, 962397, 'Pending', '2023-12-10 07:04:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (69810645, 93029617, 300606, 'Cancelled', '2024-06-18 08:44:05.001091', '2024-06-18 08:54:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (39523890, 15746482, 356136, 'Completed', '2023-12-26 05:47:05.001091', '2023-12-26 06:37:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (10454102, 10435084, 298232, 'Completed', '2024-03-17 10:29:05.001091', '2024-03-17 11:19:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (90255765, 44745462, 685930, 'In Progress', '2023-12-12 14:29:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (34417566, 10806481, 206680, 'Cancelled', '2024-02-17 18:30:05.001091', '2024-02-17 18:40:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (97959737, 71207006, 133689, 'Pending', '2023-10-12 08:15:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (48369580, 98684669, 602461, 'Completed', '2024-03-30 02:00:05.001091', '2024-03-30 02:50:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (32707574, 28648685, 322061, 'Pending', '2023-09-01 09:34:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (80195208, 17862607, 805310, 'Cancelled', '2024-05-23 10:23:05.001091', '2024-05-23 10:33:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (86259036, 64980619, 298232, 'In Progress', '2024-04-22 15:24:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (88011347, 10644794, 118135, 'Cancelled', '2024-04-23 12:57:05.001091', '2024-04-23 13:07:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (74995868, 52462930, 118135, 'In Progress', '2023-09-24 15:50:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (34016712, 34793943, 974709, 'In Progress', '2024-02-04 01:28:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (64279015, 64422840, 557849, 'In Progress', '2023-08-06 10:32:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (23802967, 33198520, 805310, 'Completed', '2023-11-11 21:09:05.001091', '2023-11-11 21:59:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (16562820, 84677950, 182064, 'Pending', '2023-10-01 03:48:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (60708356, 78145112, 882666, 'Completed', '2024-04-04 12:45:05.001091', '2024-04-04 13:35:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (33700612, 16889228, 103638, 'In Progress', '2024-04-26 03:02:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (69742319, 19814177, 882666, 'Completed', '2023-10-10 00:01:05.001091', '2023-10-10 00:51:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (89945161, 12034105, 538141, 'Cancelled', '2023-08-31 00:25:05.001091', '2023-08-31 00:35:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (28254353, 37861330, 463145, 'Completed', '2023-10-11 00:31:05.001091', '2023-10-11 01:21:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (45809856, 83600825, 670719, 'Completed', '2024-02-26 06:16:05.001091', '2024-02-26 07:06:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (40688477, 91548249, 812358, 'Pending', '2024-05-20 06:58:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (69676355, 93094811, 615126, 'Pending', '2023-11-03 16:25:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (36880284, 79619951, 133689, 'Pending', '2024-03-05 23:58:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (36804194, 59349340, 307224, 'Pending', '2023-11-18 04:39:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (62795892, 37767797, 538141, 'Completed', '2024-04-13 20:22:05.001091', '2024-04-13 21:12:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (30289598, 87822622, 133689, 'In Progress', '2023-11-17 14:39:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (75297222, 28166992, 557849, 'In Progress', '2024-04-29 23:49:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (70362613, 47974815, 245622, 'Cancelled', '2024-04-20 18:55:05.001091', '2024-04-20 19:05:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (24951715, 13303010, 118135, 'Completed', '2024-04-13 07:57:05.001091', '2024-04-13 08:47:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (40247406, 41402231, 347793, 'Cancelled', '2024-03-11 11:11:05.001091', '2024-03-11 11:21:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (73854869, 80072533, 995329, 'In Progress', '2024-03-27 06:23:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (98234850, 89821753, 754447, 'Pending', '2024-03-01 23:26:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (85380007, 61128644, 978846, 'Cancelled', '2024-01-16 03:16:05.001091', '2024-01-16 03:26:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (99258685, 76248518, 502854, 'Cancelled', '2024-02-09 03:14:05.001091', '2024-02-09 03:24:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (99626980, 39590767, 356136, 'Pending', '2024-05-14 15:39:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (31408568, 85399668, 322061, 'Cancelled', '2024-06-08 17:32:05.001091', '2024-06-08 17:42:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (49923031, 17528290, 615126, 'Completed', '2023-09-28 22:58:05.001091', '2023-09-28 23:48:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (87496785, 23867062, 812358, 'Pending', '2024-02-09 21:16:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (75888634, 56713987, 161174, 'Cancelled', '2023-07-17 00:48:05.001091', '2023-07-17 00:58:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (18449938, 82869001, 463145, 'Completed', '2024-03-13 19:07:05.001091', '2024-03-13 19:57:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (66941067, 22417450, 437109, 'Completed', '2024-03-27 15:12:05.001091', '2024-03-27 16:02:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (95675412, 71147386, 206680, 'Cancelled', '2023-11-16 02:25:05.001091', '2023-11-16 02:35:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (18835198, 14227323, 133689, 'Cancelled', '2024-06-14 06:21:05.001091', '2024-06-14 06:31:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (26389900, 68571143, 615126, 'In Progress', '2024-06-06 10:36:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (74180728, 73792652, 973965, 'In Progress', '2023-09-18 13:47:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (78404629, 79893866, 463214, 'Completed', '2024-04-03 02:37:05.001091', '2024-04-03 03:27:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (32675740, 81510485, 777768, 'In Progress', '2023-11-28 17:40:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (18832642, 15667060, 538141, 'In Progress', '2024-05-26 09:48:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (89991324, 61216371, 557849, 'In Progress', '2023-11-14 23:31:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (94337420, 79619951, 685930, 'Completed', '2024-04-10 11:51:05.001091', '2024-04-10 12:41:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (85835325, 75570593, 805310, 'Completed', '2023-07-27 03:23:05.001091', '2023-07-27 04:13:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (31617590, 64582748, 795611, 'Completed', '2023-10-06 19:30:05.001091', '2023-10-06 20:20:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (29133467, 34400950, 182064, 'Completed', '2024-05-26 07:40:05.001091', '2024-05-26 08:30:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (23567561, 13890464, 805310, 'Pending', '2024-04-01 15:31:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (36724390, 34457917, 777768, 'In Progress', '2023-08-03 21:15:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (11242377, 83975302, 245622, 'In Progress', '2024-02-07 06:12:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (53865858, 71617504, 709925, 'Pending', '2023-08-01 23:05:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (15985523, 85133939, 538141, 'Pending', '2023-11-20 08:49:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (40637173, 65440115, 298232, 'Pending', '2023-07-31 18:57:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (87420020, 84107716, 602461, 'In Progress', '2023-08-17 07:45:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (29481736, 87055776, 615126, 'Completed', '2023-09-13 23:17:05.001091', '2023-09-14 00:07:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (34571674, 93172273, 133689, 'Cancelled', '2023-09-16 18:30:05.001091', '2023-09-16 18:40:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (27171205, 13895073, 347793, 'Completed', '2023-10-26 15:33:05.001091', '2023-10-26 16:23:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (48653540, 85337709, 670719, 'Cancelled', '2023-12-06 00:35:05.001091', '2023-12-06 00:45:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (99448261, 88642097, 298232, 'Pending', '2023-09-25 12:13:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (85053279, 90170957, 805310, 'In Progress', '2024-01-09 20:50:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (43113383, 96007699, 103638, 'Completed', '2023-08-14 07:21:05.001091', '2023-08-14 08:11:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (38132290, 53297991, 300606, 'Cancelled', '2023-08-22 09:29:05.001091', '2023-08-22 09:39:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (23590990, 50258439, 685930, 'Pending', '2023-11-09 12:26:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (23650109, 75624292, 777768, 'Pending', '2024-01-30 23:57:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (51703405, 24216482, 995329, 'In Progress', '2024-03-04 14:51:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (24656748, 62146859, 437109, 'Pending', '2024-05-27 14:16:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (75649082, 58517374, 206680, 'Cancelled', '2023-12-30 15:42:05.001091', '2023-12-30 15:52:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (21745989, 82056963, 754447, 'Pending', '2024-04-29 23:12:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (27653431, 24937487, 974709, 'Pending', '2023-08-01 13:04:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (69855650, 59718575, 962397, 'In Progress', '2023-08-06 02:29:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (81108494, 93570763, 882666, 'Completed', '2024-01-09 22:39:05.001091', '2024-01-09 23:29:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (43129864, 34376941, 812358, 'Pending', '2023-08-27 05:52:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (39420311, 25815608, 206680, 'Completed', '2023-09-27 20:08:05.001091', '2023-09-27 20:58:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (26962756, 13351865, 206680, 'Pending', '2024-04-07 07:58:05.001091', NULL);
