INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (72824099, 491377, '897122', '2024-03-16 05:08:00.175614', 'Pending', 768.5, {'788': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (75071305, 992222, '365193', '2023-12-25 06:43:00.175614', 'In Progress', 338.4, {'582': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (60894723, 104083, '882689', '2024-02-18 01:51:00.175614', 'Cancelled', 280.48, {'699': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (82406729, 689285, '400851', '2023-07-05 04:34:00.175614', 'Cancelled', 613.12, {'639': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (34772469, 624595, '516536', '2023-11-09 09:32:00.175614', 'Completed', 83.86, {'196': 7});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (79549520, 680609, '516536', '2023-11-08 02:19:00.175614', 'Cancelled', 445.02, {'404': 6});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (12762963, 697825, '882689', '2023-09-20 01:52:00.175614', 'Pending', 756.56, {'807': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (24829405, 444722, '516536', '2023-09-24 03:23:00.175614', 'Cancelled', 863.0, {'593': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (36209741, 685635, '882689', '2023-12-09 09:28:00.175614', 'Completed', 472.84999999999997, {'807': 5});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (51764257, 743257, '161763', '2024-01-14 10:30:00.175614', 'Completed', 181.98, {'212': 9});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (63452892, 301201, '897122', '2024-02-06 06:02:00.175614', 'Completed', 420.29999999999995, {'108': 6});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (38318542, 121276, '365193', '2024-05-12 08:42:00.175614', 'Completed', 268.9, {'454': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (32922502, 192938, '856996', '2024-04-24 16:00:00.175614', 'Cancelled', 308.7, {'211': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (19306908, 144409, '365193', '2024-02-01 23:25:00.175614', 'Cancelled', 393.93, {'368': 9});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (81711099, 104083, '882689', '2024-02-14 19:35:00.175614', 'In Progress', 256.0, {'663': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (23770793, 721086, '549469', '2024-05-05 23:03:00.175614', 'Cancelled', 197.16, {'571': 6});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (59093773, 571266, '365193', '2023-09-24 06:00:00.175614', 'Pending', 444.96, {'419': 6});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (83783697, 620178, '365193', '2024-02-26 01:22:00.175614', 'Pending', 120.19000000000001, {'344': 7});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (89577697, 104083, '882689', '2024-01-14 14:21:00.175614', 'In Progress', 198.24, {'571': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (97786982, 777854, '161763', '2024-02-24 02:19:00.175614', 'Cancelled', 80.16, {'524': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (22808758, 278837, '516536', '2024-01-20 12:30:00.175614', 'In Progress', 279.78000000000003, {'384': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (13107839, 263944, '216182', '2024-03-01 17:27:00.175614', 'Cancelled', 406.08000000000004, {'647': 6});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (41849131, 825617, '400851', '2023-09-20 11:11:00.175614', 'Cancelled', 299.44, {'126': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (49777990, 746368, '202305', '2023-10-11 03:15:00.175614', 'Cancelled', 144.27, {'387': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (32860087, 668747, '202305', '2024-04-23 22:38:00.175614', 'Completed', 66.37, {'161': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (48628822, 361711, '897122', '2023-08-14 23:33:00.175614', 'In Progress', 499.5, {'958': 9});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (15242267, 874850, '161763', '2024-01-11 07:44:00.175614', 'Pending', 269.46000000000004, {'221': 9});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (46040478, 895254, '216182', '2023-11-30 23:35:00.175614', 'Pending', 132.16, {'247': 2});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (79619951, 749548, '400851', '2024-03-03 21:18:00.175614', 'Cancelled', 220.64999999999998, {'234': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (19179432, 689285, '882689', '2023-07-27 02:52:00.175614', 'Completed', 745.3, {'604': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (61698281, 656995, '882689', '2023-08-30 23:12:00.175614', 'Pending', 378.28, {'807': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (94389695, 538839, '549469', '2023-12-09 22:13:00.175614', 'Completed', 603.12, {'690': 7});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (54744159, 942891, '516536', '2024-03-21 13:41:00.175614', 'Pending', 593.36, {'404': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (47745340, 232041, '202305', '2023-09-05 07:23:00.175614', 'In Progress', 487.68, {'376': 6});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (76587822, 668747, '897122', '2024-03-11 14:09:00.175614', 'Completed', 226.02, {'719': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (97420821, 705809, '549469', '2023-11-18 01:10:00.175614', 'Pending', 67.54, {'275': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (49905720, 481767, '516536', '2023-08-08 12:17:00.175614', 'Completed', 105.3, {'463': 9});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (20925522, 746368, '216182', '2024-01-31 05:15:00.175614', 'Completed', 45.45, {'745': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (53635049, 568773, '400851', '2024-06-11 11:01:00.175614', 'Cancelled', 340.48, {'313': 7});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (30596236, 325854, '897122', '2023-09-15 12:11:00.175614', 'Completed', 305.4, {'235': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (52849710, 538839, '549469', '2024-02-04 20:06:00.175614', 'Pending', 405.24, {'275': 6});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (98603847, 769696, '365193', '2024-05-11 21:49:00.175614', 'In Progress', 576.4, {'426': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (42472389, 514555, '882689', '2023-07-08 20:50:00.175614', 'Cancelled', 336.36, {'625': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (67649353, 444722, '216182', '2024-04-23 21:57:00.175614', 'In Progress', 525.4, {'393': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (71147386, 514555, '161763', '2024-03-15 09:46:00.175614', 'In Progress', 80.16, {'524': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (47710137, 223925, '897122', '2023-08-30 01:58:00.175614', 'Pending', 42.45, {'537': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (94458000, 942357, '882689', '2024-03-16 11:45:00.175614', 'Cancelled', 448.0, {'663': 7});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (28674575, 223925, '856996', '2024-04-21 00:00:00.175614', 'In Progress', 489.78999999999996, {'911': 7});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (79927832, 238870, '897122', '2023-09-23 07:32:00.175614', 'Cancelled', 206.72, {'738': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (86454406, 984918, '897122', '2024-03-05 01:47:00.175614', 'Pending', 52.739999999999995, {'726': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (63519137, 916998, '897122', '2023-09-17 19:23:00.175614', 'In Progress', 65.46, {'995': 2});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (50657875, 777854, '216182', '2023-09-12 14:47:00.175614', 'Pending', 122.91, {'785': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (38845742, 528717, '516536', '2024-01-12 00:01:00.175614', 'Pending', 126.3, {'669': 2});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (78628224, 834031, '856996', '2024-05-23 17:45:00.175614', 'Pending', 165.51, {'529': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (37381107, 317419, '216182', '2023-11-16 23:40:00.175614', 'In Progress', 386.72, {'932': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (62546631, 948769, '202305', '2023-11-19 13:05:00.175614', 'Pending', 326.82, {'632': 6});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (15018028, 990404, '897122', '2023-11-16 10:27:00.175614', 'In Progress', 274.86, {'235': 9});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (61179502, 710928, '400851', '2024-06-01 01:37:00.175614', 'Pending', 689.76, {'639': 9});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (73741629, 909942, '549469', '2023-08-22 23:43:00.175614', 'Cancelled', 20.23, {'537': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (59085993, 239740, '516536', '2024-04-07 22:27:00.175614', 'Cancelled', 690.4, {'593': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (44530971, 534819, '882689', '2023-10-14 14:04:00.175614', 'Cancelled', 473.62, {'195': 7});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (68249770, 743318, '400851', '2023-09-17 02:20:00.175614', 'Completed', 339.68, {'545': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (92264322, 223925, '365193', '2023-12-27 19:31:00.175614', 'In Progress', 72.05, {'426': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (95209263, 227496, '365193', '2023-08-06 22:53:00.175614', 'In Progress', 218.85000000000002, {'368': 5});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (25876249, 302763, '202305', '2024-02-26 18:22:00.175614', 'Cancelled', 392.16, {'723': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (99758512, 325854, '202305', '2023-11-09 18:19:00.175614', 'Pending', 77.38, {'835': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (45762209, 977611, '202305', '2024-03-15 12:23:00.175614', 'In Progress', 487.68, {'376': 6});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (69660911, 777605, '897122', '2023-08-13 01:36:00.175614', 'In Progress', 129.2, {'738': 5});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (82427680, 533324, '549469', '2024-01-06 16:48:00.175614', 'In Progress', 351.71999999999997, {'724': 9});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (67178894, 680609, '216182', '2023-10-01 09:38:00.175614', 'Cancelled', 145.82999999999998, {'803': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (42242914, 641539, '161763', '2023-09-07 23:56:00.175614', 'Pending', 544.4, {'786': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (49897602, 191035, '202305', '2024-04-05 12:36:00.175614', 'Pending', 619.04, {'835': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (64582748, 481767, '202305', '2024-04-03 22:14:00.175614', 'Cancelled', 384.6, {'495': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (56000085, 739748, '400851', '2024-05-19 01:49:00.175614', 'Completed', 662.64, {'446': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (77165794, 144409, '365193', '2023-10-30 18:25:00.175614', 'Cancelled', 741.5999999999999, {'419': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (51209899, 767711, '897122', '2023-10-23 20:23:00.175614', 'Cancelled', 274.86, {'235': 9});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (55696066, 232041, '897122', '2023-12-12 00:24:00.175614', 'Completed', 388.5, {'958': 7});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (39213746, 860801, '216182', '2023-10-25 11:35:00.175614', 'Pending', 229.14, {'954': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (67380292, 620270, '161763', '2023-07-02 19:03:00.175614', 'Pending', 464.58, {'914': 9});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (50529601, 852309, '897122', '2023-12-24 09:55:00.175614', 'Cancelled', 122.16, {'235': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (74457456, 948769, '161763', '2024-06-20 04:10:00.175614', 'Cancelled', 163.1, {'411': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (38233539, 130100, '365193', '2024-04-12 13:09:00.175614', 'Cancelled', 593.28, {'419': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (98511148, 817465, '882689', '2023-06-29 10:41:00.175614', 'Pending', 47.82, {'207': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (85318005, 878294, '882689', '2024-02-26 21:52:00.175614', 'Completed', 882.0, {'911': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (29204705, 588456, '161763', '2024-04-15 15:32:00.175614', 'In Progress', 30.12, {'755': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (23685332, 482179, '216182', '2023-11-01 08:05:00.175614', 'Pending', 305.52, {'954': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (38721059, 263944, '516536', '2023-07-18 13:33:00.175614', 'In Progress', 599.1999999999999, {'228': 7});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (18437407, 270807, '856996', '2024-06-14 02:57:00.175614', 'Completed', 561.0, {'127': 6});
